,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
1405,LV 3 멤버_df256ece14c1,여성, 160cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,옷도 이쁘고 빳빳하게 잡아주는 재질이라 좋아요! 겨울엔 후드죠,보통이에요,밝아요,선명해요,보통이에요
1406,LV 3 뉴비_6417cd5bb733,남성, 177cm, 60kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,두껍고 얇은 딱 중간이라 여름 겨울 둘 다 입을 수 있을 거 같고 네이비 사진과 달리 실물이 훨씬 예쁩니다,보통이에요,보통이에요,선명해요,보통이에요
1407,LV 3 뉴비_c1488a33,여성, 168cm, 60kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,독서실 가서 이불처럼 입을려고 샀는데 아주 마음에 듭니다 근데 팔이 쬐끔 길어용,커요,보통이에요,선명해요,보통이에요
1408,LV 3 뉴비_69a46eff2cf4,남성, 175cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,"사이즈, 두께 다 만족합니다. 지금 입기 딱 좋은 옷인 것 같아요",보통이에요,보통이에요,보통이에요,보통이에요
1409,LV 2 seungjae1,남성, 173cm, 63kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,할인할때 싸게 잘 샀어요 너무 마음에 드네요 사이즈도 딱 정핏인듯,보통이에요,보통이에요,보통이에요,보통이에요
1410,LV 3 juliakwun,여성, 159cm, 40kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),4,예일!!! 너무이뻐여... 학교에 입기도 좋고 디자인도 이쁘고 ㅠ 한가지 아쉬운점이 있다면 실제로 봤을 때 색은 좀 달랐어요 좀더 하얄거라고 예상했는데 베이지?에 가까워요,보통이에요,보통이에요,보통이에요,보통이에요
1411,LV 3 뉴비_58e070242304,남성, 179cm, 85kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,옷이너무 이쁘네요원단도 좋구 핏도이쁘네요기모버젼 하나더사야겠어요,보통이에요,보통이에요,선명해요,보통이에요
1412,LV 3 재희팡,남성, 177cm, 100kg,(22FW) 2 TONE ARCH HOODIE GRAY,WS(논기모),5,역시 예일짱짱하니 따숩고 좋네요재구매 의사있음,보통이에요,보통이에요,보통이에요,보통이에요
1413,LV 3 뉴비_a18e5eaf2633,남성, 160cm, 48kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,네이비색상 사서 입어보고 마음에 들어서아들이 입고 싶다는 그레이색으로하나 더 주문했네요 집에 예일옷만 몇갠지 ㅎㅎ잘 입힐께요 ,보통이에요,밝아요,선명해요,보통이에요
1414,LV 3 Zayden Shim,남성, 178cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,"사이즈 정말 잘 맞구요! 상체 보완도 되면서, 핏도 좋고 어디든지 다 어울려서 마음에 듭니다. ",보통이에요,밝아요,보통이에요,얇아요
1415,LV 3 뉴비_dc380af0c42e,남성, 163cm, 49kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,옷이 톡톡하니 기모가 없어도 잘 입겠어요~ 마음에 꼭 들어요~,보통이에요,보통이에요,선명해요,두꺼워요
1416,LV 5 멤버_2aa80b2fd426,남성, 173cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,반려견과 커플룩으로 구매 했는데 생각 이상으로 너무 이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
1417,LV 3 앗싸 수능특강,여성, 163cm, 54kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,M 착용했습니다. 평소보다 저렴하게 구매해서 좋고요! 개인적으로 기모있는 후드는 벙벙해보이고 기모 없는 후드는 너무 흐물거려서 맘에드는 후드가 없었어요! 근데 이 후드는 얇고 단단한 재질이라 좋은것같아요!,보통이에요,보통이에요,선명해요,얇아요
1418,LV 3 뉴비_ecb54e83286e,남성, 179cm, 68kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,바지는 회색 츄리닝이 젤 무난한 거 같고요 레이어드는 필수고 아우터는 흰색 두께감 있는거면 아무거나 괜찮아요,보통이에요,보통이에요,선명해요,두꺼워요
1419,LV 4 킹스맨^^,여성, 163cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,사이즈 넉넉하고 화면에 보이는색상이랑 같습니다 로고 너무 이쁘고 두께감 적당해요,커요,보통이에요,보통이에요,보통이에요
1420,LV 3 juliakwun,여성, 159cm, 40kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),5,예일!!! 너무이뻐여... 학교에 입기도 좋고 디자인도 이쁘고 ㅠ 한가지 아쉬운점이 있다면 실제로 봤을 때 색은 좀 달랐어요 좀더 하얄거라고 예상했는데 베이지?에 가까워요,보통이에요,보통이에요,보통이에요,보통이에요
1421,LV 3 뉴비_58e070242304,남성, 179cm, 85kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,옷이너무 이쁘네요원단도 좋구 핏도이쁘네요기모버젼 하나더사야겠어요,보통이에요,보통이에요,선명해요,보통이에요
1422,LV 3 재희팡,남성, 177cm, 100kg,(22FW) 2 TONE ARCH HOODIE GRAY,WS(논기모),5,역시 예일짱짱하니 따숩고 좋네요재구매 의사있음,보통이에요,보통이에요,보통이에요,보통이에요
1423,LV 3 뉴비_a18e5eaf2633,남성, 160cm, 48kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,네이비색상 사서 입어보고 마음에 들어서아들이 입고 싶다는 그레이색으로하나 더 주문했네요 집에 예일옷만 몇갠지 ㅎㅎ잘 입힐께요 ,보통이에요,밝아요,선명해요,보통이에요
1424,LV 3 Zayden Shim,남성, 178cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,"사이즈 정말 잘 맞구요! 상체 보완도 되면서, 핏도 좋고 어디든지 다 어울려서 마음에 듭니다. ",보통이에요,밝아요,보통이에요,얇아요
1425,LV 3 뉴비_dc380af0c42e,남성, 163cm, 49kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,옷이 톡톡하니 기모가 없어도 잘 입겠어요~ 마음에 꼭 들어요~,보통이에요,보통이에요,선명해요,두꺼워요
1426,LV 5 멤버_2aa80b2fd426,남성, 173cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,반려견과 커플룩으로 구매 했는데 생각 이상으로 너무 이뻐요,보통이에요,보통이에요,보통이에요,보통이에요
1427,LV 3 앗싸 수능특강,여성, 163cm, 54kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,M 착용했습니다. 평소보다 저렴하게 구매해서 좋고요! 개인적으로 기모있는 후드는 벙벙해보이고 기모 없는 후드는 너무 흐물거려서 맘에드는 후드가 없었어요! 근데 이 후드는 얇고 단단한 재질이라 좋은것같아요!,보통이에요,보통이에요,선명해요,얇아요
1428,LV 3 뉴비_ecb54e83286e,남성, 179cm, 68kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,바지는 회색 츄리닝이 젤 무난한 거 같고요 레이어드는 필수고 아우터는 흰색 두께감 있는거면 아무거나 괜찮아요,보통이에요,보통이에요,선명해요,두꺼워요
1429,LV 4 킹스맨^^,여성, 163cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),4,사이즈 넉넉하고 화면에 보이는색상이랑 같습니다 로고 너무 이쁘고 두께감 적당해요,커요,보통이에요,보통이에요,보통이에요
1430,LV 4 내끄루혜원,남성, 174cm, 70kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,4,너무 예쁘고 너무 딱인데 주변에 너무 많이 입고 다니는게 함정ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
1431,LV 3 수야인,남성, 180cm, 87kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,아주만족스러운 노기모 후드티입니다. 180이상은 무조건 2XL하셔야 할듯 합니다. 개인적으로 기모옷은 실내활동시 더워서 힘든데 이제품은 만족스러울꺼 같네요. 잘을게요. 43살 아저씨도 예일 입습니다.ㅎㅎ,보통이에요,보통이에요,보통이에요,보통이에요
1432,LV 4 뉴비_f5d0a958,여성, 162cm, 48kg,(22FW) 2 TONE ARCH HOODIE BLACK,S,5,딱 예쁘게 맞는데 더 크게 입고 싶다고 하네요그놈의 오버핏 꼴뵈기 싫어서 그냥 입힘,보통이에요,보통이에요,보통이에요,보통이에요
1433,LV 3 뉴비_649f86ade11b,남성, 173cm, 65kg,(22FW) 2 TONE ARCH HOODIE BLACK,L,5,예일 로고 너무 이뻐요!!지금 날씨에 입기 딱이에요~,보통이에요,보통이에요,보통이에요,보통이에요
1434,LV 3 후헤히호후,여성, 170cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,심플하고 깔끔해서 휘뚜루마뚜루 기본템으로 좋아요 예일최고,보통이에요,보통이에요,보통이에요,보통이에요
1435,LV 5 준구준댕,남성, 174cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,무난하고 예쁜 후드티에요 아주 맘에들고 자주 입습니다,보통이에요,보통이에요,보통이에요,보통이에요
1436,LV 4 꿀됑이,여성, 160cm, 63kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),4,"편하게 입기 좋으며,어떤 하의를 입든 매치하기 좋네요.",보통이에요,보통이에요,선명해요,보통이에요
1437,LV 3 서트리오맘,여성, 163cm, 52kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,네이비라 너무 칙칙하지 않을까 싶어 딸이 산다고 했을때 반대했는데...입히고 보니 아주 예쁘네요. ,보통이에요,보통이에요,보통이에요,보통이에요
1438,LV 3 강마바리,남성, 171cm, 55kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,4,"바지색상은 블랙, 위에도 블랙을 시켯는데 네이비로 잘못온건지 색상이 생각보다 밝아요 블랙은 아닌거같아요ㅜ 블랙보단 네이비에 가깝네여 .. 전체적인 핏감이나 기장감 좋아요 ",보통이에요,밝아요,흐려요,얇아요
1439,LV 5 ANJIW,남성, 175cm, 58kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,너무 편하고 후드라서 너무 편안해요 로고도 이쁩니당,보통이에요,밝아요,선명해요,보통이에요
1440,LV 3 돈방이란,남성, 177cm, 80kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,역시 예일이네요 처음 사봤는데 아주 좋어요 자주 입을거같아요,보통이에요,보통이에요,선명해요,보통이에요
1441,LV 5 배시우,여성, 168cm, 70kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,예뻐요! 살짝 짧은느낌인데 동생이 살빼면 괜찮아진다고 살빼래요 ??,보통이에요,보통이에요,보통이에요,보통이에요
1442,LV 3 뉴비_a18e5eaf2633,남성, 160cm, 48kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,아들주려고 샀는데 제가 더 맘에 들어아들은 자기가 원하는 그레이색상으로다시 주문해주고 네이비는 제가 입네요 ㅎㅎ편하게 휘뚜루 마뚜루 입기 최곱니다,보통이에요,보통이에요,선명해요,보통이에요
1443,LV 2 노립논,여성, 166cm, 53kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,사이즈 L이 맞고 편하고 좋아요 추천합니당구리,보통이에요,밝아요,보통이에요,보통이에요
1444,LV 6 재니14,여성, 165cm, 58kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,편하게 입기좋아요 싸게사서  맘에듭니다.엄마.아빠. 딸 다같이 입어요. 다들 마음에 든다고하네요.,보통이에요,보통이에요,보통이에요,보통이에요
1445,LV 3 hello!!!,여성, 159cm, 50kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,실물 보다 예뻐요 ~어떻게 스타일 하든 다 잘 어울릴 거 같아요,보통이에요,보통이에요,선명해요,보통이에요
1446,LV 2 뉴비_84d21b22c7be,여성, 159cm, 48kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,청바지나 편한 와이드바지에 입거나 교복위에 입어도 예뻐요,보통이에요,어두워요,보통이에요,보통이에요
1447,LV 2 보미니아빠,여성, 152cm, 38kg,(22FW) 2 TONE ARCH HOODIE GRAY,WS(논기모),5,맘에들어요  오버핏으로 아주 좋아요배송도 빨라요,보통이에요,보통이에요,선명해요,보통이에요
1448,LV 3 뉴비_748562dfbc5d,남성, 179cm, 65kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,5,감사합니다 잘받았습니다 예쁘고 기모도 있어요,보통이에요,보통이에요,선명해요,얇아요
1449,LV 4 태입니다,남성, 172cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),4,손목 부분이 조금 타이트한거 빼고는 괜찮습니다~,보통이에요,보통이에요,선명해요,보통이에요
1450,LV 3 오에쿵이야,남성, 173cm, 68kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,그냥 인기순위에있어서 구입했는데 너무 맘에들어요!강추천합니다오버핏음 l해도됩니다,보통이에요,보통이에요,보통이에요,두꺼워요
1451,LV 5 이종표,남성, 176cm, 69kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,색상 맞게 코디하면 이쁜 남색 후드티남색이 이렇게 이쁜지 몰랐어요추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
1452,LV 3 정퍼플,여성, 165cm, 63kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,"허업.. 왜 다들 이 후드티를 사고 입는지 알 것 같아버렸읍니다... 두께도 일반 후드티와 달리 좀 두툼해서 좋고, 팔 길이가 조금 길고 크지만 핏이 너무 예쁘네요( 저말고 옷 핏;;) 지금 살쪄서 오버핏이 오히려 좋아 ♥ 레이어드 티랑 같이 사서 입었더니.. 이거 춤 안추고는 못배김 색깔별로 다 사고 싶네요 증말 ",커요,보통이에요,선명해요,두꺼워요
1453,LV 3 니게그런사람이,남성, 171cm, 68kg,(22FW) 2 TONE ARCH HOODIE BLACK,L,5,세일 할때 싼가격에 득템했네요그냥 입거나 겨울에 패딩안에 입어도 좋을듯,보통이에요,밝아요,선명해요,두꺼워요
1454,LV 3 뉴비_284098a7,여성, 165cm, 65kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,옷 두께도 적당하고데일리로 잘 입을 수 있는 후드 입니다 예뻐요,보통이에요,보통이에요,선명해요,보통이에요
1455,LV 2 안녕화살법받아치기,여성, 172cm, 56kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,타임세일로 싸게 사서 조앗어요ㅋ 비싸게 산사람 메롱????????????????,작아요,밝아요,보통이에요,보통이에요
1456,LV 2 ㅎㅎ미니,남성, 162cm, 55kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),4,S라 안넉넉 할줄알고 걱정했는데 진짜 엄청 넉넉하고 이쁘네요 예일 굿굿 키 160에 통통이면 s사세요,보통이에요,보통이에요,선명해요,보통이에요
1457,LV 3 히ㅣ히히히힣,남성, 179cm, 75kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,이벤트해서 샀는데 대박 무탠다드 레이어드랑 입으니 너무이쁘자나><,보통이에요,보통이에요,선명해요,보통이에요
1458,LV 3 응혀니,남성, 176cm, 68kg,(22FW) 2 TONE ARCH HOODIE BLACK,L,5,오버하게 입을만해요 밑에 기장도 적당하구 팔이 조금 길긴하지만 접어입으면 만족스러워용,커요,밝아요,선명해요,보통이에요
1459,LV 3 뉴비_a3f7befad0cc,여성, 162cm, 52kg,2 TONE ARCH HOODIE NAVY / ROYAL BLUE,S,5,교복에 입기도 예쁘고스타일이 너무 예뻐요~~색상도 깔끔하고 좋아요.,보통이에요,보통이에요,보통이에요,보통이에요
1460,LV 4 뉴비_ba0f1934,여성, 160cm, 47kg,(22FW) 2 TONE ARCH HOODIE IVORY,S,5,아이보리 예쁜 거 찾기 힘들었는데 마음에 들어요셋업으로 입어야 더 이쁩니다,커요,밝아요,선명해요,보통이에요
1461,LV 4 plus908,남성, 175cm, 88kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,특가로 떠서 와이프 구매해줬는데 옷도 탄탄하고 너무 이쁘다고 좋아하네요 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
1462,LV 3 주도맘,여성, 153cm, 43kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),5,딸아이 사줬는데  스타일 넘 이뻐요 아주마음에 들어합니다,커요,밝아요,선명해요,보통이에요
1463,LV 4 7j_hn,남성, 178cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,사이즈도 넉넉하고 남녀 모두 잘 입을 수 있어서 좋은 것 같습니다!,보통이에요,보통이에요,보통이에요,보통이에요
1464,LV 3 내가바로맵찔,남성, 173cm, 75kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,생각보다 사이즈는 크지는 않아요! 한치수 크게 입어야 정사이즈 나올듯해요 두께감은 살짝 얇은편입니다너무이쁘고 만족해요,보통이에요,보통이에요,선명해요,얇아요
1465,LV 3 잭컷,남성, 178cm, 93kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,후드티 너무 이뻐요 핏도 좋고 원단도 좋네요 세일때 싸게 잘사서 좋아요,보통이에요,보통이에요,선명해요,보통이에요
1466,LV 3 뉴비_e4c634ca1e58,남성, 177cm, 63kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,진짜 생각보다 훨씬 예쁘다 하지만 허리쪽 시보리가 조금만 더 조였으면 좋겠다지금도 문제는 하나도 없고 접어서 입을 수 있을 정도로 문제가 없지만 조금 더 조였으면 좋겠다이거 빼고 완벽한 옷,보통이에요,보통이에요,보통이에요,보통이에요
1467,LV 3 졀긴,남성, 175cm, 60kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,왠만한 옷에 코디하기 편해서 막 입기 좋아요 다들 입어보세요,보통이에요,보통이에요,선명해요,보통이에요
1468,LV 3 호야홀릭,여성, 178cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,잘받았어요. 너무 이뻐요 깔끔합니다. 박싱한느낌,보통이에요,보통이에요,보통이에요,보통이에요
1469,LV 3 뉴비_48041c3bc11b,남성, 165cm, 74kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,5,L사려다가 M사서 입고있는데 사이즈 넉넉해서 잘 입고있어요.,보통이에요,보통이에요,보통이에요,보통이에요
1470,LV 4 뉴비_ba0f1934,여성, 160cm, 47kg,(22FW) 2 TONE ARCH HOODIE IVORY,S,5,아이보리 예쁜 거 찾기 힘들었는데 마음에 들어요셋업으로 입어야 더 이쁩니다,커요,밝아요,선명해요,보통이에요
1471,LV 4 plus908,남성, 175cm, 88kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,특가로 떠서 와이프 구매해줬는데 옷도 탄탄하고 너무 이쁘다고 좋아하네요 감사합니다,보통이에요,보통이에요,보통이에요,보통이에요
1472,LV 3 주도맘,여성, 153cm, 43kg,(22FW) 2 TONE ARCH HOODIE OATMEAL,S(논기모),5,딸아이 사줬는데  스타일 넘 이뻐요 아주마음에 들어합니다,커요,밝아요,선명해요,보통이에요
1473,LV 4 7j_hn,남성, 178cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),4,사이즈도 넉넉하고 남녀 모두 잘 입을 수 있어서 좋은 것 같습니다!,보통이에요,보통이에요,보통이에요,보통이에요
1474,LV 3 내가바로맵찔,남성, 173cm, 75kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,생각보다 사이즈는 크지는 않아요! 한치수 크게 입어야 정사이즈 나올듯해요 두께감은 살짝 얇은편입니다너무이쁘고 만족해요,보통이에요,보통이에요,선명해요,얇아요
1475,LV 3 잭컷,남성, 178cm, 93kg,(22FW) 2 TONE ARCH HOODIE NAVY,XL,5,후드티 너무 이뻐요 핏도 좋고 원단도 좋네요 세일때 싸게 잘사서 좋아요,보통이에요,보통이에요,선명해요,보통이에요
1476,LV 3 뉴비_e4c634ca1e58,남성, 177cm, 63kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,4,진짜 생각보다 훨씬 예쁘다 하지만 허리쪽 시보리가 조금만 더 조였으면 좋겠다지금도 문제는 하나도 없고 접어서 입을 수 있을 정도로 문제가 없지만 조금 더 조였으면 좋겠다이거 빼고 완벽한 옷,보통이에요,보통이에요,보통이에요,보통이에요
1477,LV 3 졀긴,남성, 175cm, 60kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),4,왠만한 옷에 코디하기 편해서 막 입기 좋아요 다들 입어보세요,보통이에요,보통이에요,선명해요,보통이에요
1478,LV 3 호야홀릭,여성, 178cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,잘받았어요. 너무 이뻐요 깔끔합니다. 박싱한느낌,보통이에요,보통이에요,보통이에요,보통이에요
1479,LV 3 뉴비_48041c3bc11b,남성, 165cm, 74kg,(22FW) 2 TONE ARCH HOODIE NAVY,M,4,L사려다가 M사서 입고있는데 사이즈 넉넉해서 잘 입고있어요.,보통이에요,보통이에요,보통이에요,보통이에요
1480,LV 2 뉴비_7de39d0aec9b,여성, 155cm, 40kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,옷 핏 좋고요 디자인 이쁘고요 좀 짧은 거 빼고 단점이 없어요,보통이에요,보통이에요,보통이에요,보통이에요
1481,LV 4 뉴비_45a15335,남성, 159cm, 50kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,사진에서 봤던 것보다 훨씬 예쁘구 핏감도 예뻐요. 진짜 강력추천해요!,보통이에요,보통이에요,보통이에요,보통이에요
1482,LV 5 뉴비_e52d82fd,남성, 176cm, 65kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,가벼운데 따듯하고 폼도 살아있어서 자주 입을 거 같아요:),보통이에요,보통이에요,보통이에요,보통이에요
1483,LV 3 junhyuunn,남성, 173cm, 60kg,(22FW) 2 TONE ARCH HOODIE BLACK,M,5,옷이 반기모이고 사이즈도 딱 적당해서 밑에까지 가려줍니다!,보통이에요,보통이에요,보통이에요,보통이에요
1484,LV 4 B123456789,남성, 173cm, 58kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,후드하면 예일. 후드하면 예일. 후드하면 예일. 후드하면 예일. 후드하면 예일.,보통이에요,보통이에요,보통이에요,보통이에요
1485,LV 3 뉴비_ab692febb6d2,남성, 175cm, 85kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,상품 상태는 그래도 디자인은 정말좋아요 기모 없어도 후리스 안에 입을예정,보통이에요,보통이에요,보통이에요,보통이에요
1486,LV 3 뉴비_975772bf,여성, 163cm, 51kg,(22FW) 2 TONE ARCH HOODIE GRAY,M(논기모),5,생각보다 두껍고 로고가 커요그래도 예뻐요 잘 입을게요,보통이에요,보통이에요,선명해요,두꺼워요
1487,LV 3 뉴비_975772bf,여성, 163cm, 51kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,생각보다 두껍고 로고가 커요그래도 예뻐요 잘 입을게요,보통이에요,보통이에요,선명해요,두꺼워요
1488,LV 3 빠퀴아오,남성, 183cm, 72kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,사이즈나 마감 다 좋아요!! 레이어드 하기에는 L사이즈가 더 괜찮을 것 같기도해요. 굳!!!!,보통이에요,보통이에요,보통이에요,보통이에요
1489,LV 5 주안칸셀루,남성, 177cm, 95kg,2 TONE ARCH HOODIE KHAKI / ROYAL BLUE,XL,5,옷은 너무 예쁘지만 품이 아주 큰 편은 아닙니다. 마르신 분들이 입으시면 더 예쁠것 같아요,작아요,보통이에요,보통이에요,보통이에요
1490,LV 5 Michael_seo,남성, 183cm, 92kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,세일 할때 집이나 편의점갈때 편하게 입으려고 저렴하게 잘 샀어요~ 설명처럼 안감 기모처리 없구요 두께는 꽤 얇은  편이여서 봄가을 용으로 좋고 겨울때도 껴입으면 좋겠네요!,보통이에요,밝아요,보통이에요,보통이에요
1491,LV 2 뉴비_7d8b1c969ff1,여성, 155cm, 48kg,(22FW) 2 TONE ARCH HOODIE NAVY,WS,5,색감이 예쁩니다후드라 요즘 많이 입고다녀요~어디나  잘 어울립니다,보통이에요,보통이에요,선명해요,얇아요
1492,LV 4 뉴비_b5f44233ff1e,여성, 158cm, 45kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,중학생  딸이 직접골라서  샀는데 아주만족합니다  오버핏에  기모 아닌데도 도톰하니  파카안에입기도 좋은것같아요,보통이에요,밝아요,선명해요,보통이에요
1493,LV 3 이유비,남성, 182cm, 83kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,전체적으로 마음에 들어요무난하게 어디든 잘어울리고 편해요^^,보통이에요,보통이에요,보통이에요,보통이에요
1494,LV 3 꾸꾸 09,여성, 157cm, 40kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,너무 이뻐요.?  되게 커보이는데 실제로는 딱 맞아요,커요,보통이에요,보통이에요,보통이에요
1495,LV 3 doyne,남성, 173cm, 73kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,역시 예일 회색이 진짜 예뻐요 사이즈 일부러 크게하긴했는데적당한 오버핏을 원하시면 L도 충분할거같아요 팔기장이 디게 길어요 ,보통이에요,보통이에요,보통이에요,보통이에요
1496,LV 3 서트리오맘,여성, 163cm, 52kg,(22FW) 2 TONE ARCH HOODIE GRAY,S(논기모),5,"색감쨍하고 사이즈 오버핏으로 데일리할 수 있는 흐드티셔츠라 학원, 등굣길에 자주 입어요~",커요,보통이에요,선명해요,보통이에요
1497,LV 3 뽐뿌ㅇ.ㅇ,남성, 172cm, 67kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,할인할 때 싸게 잘 산듯.예쁘고 지금 날씨에 입기 딱 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
1498,LV 3 뽐뿌ㅇ.ㅇ,남성, 172cm, 67kg,(22FW) 2 TONE ARCH HOODIE NAVY,L,5,할인할 때 싸게 잘 산듯.예쁘고 지금 날씨에 입기 딱 좋습니다.,보통이에요,보통이에요,보통이에요,보통이에요
1499,LV 2 뉴비_efaecfa42271,여성, 161cm, 69kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,화면과 색깔도 똑같아요 길이가 조금 길어서 엉덩이 다 가려집니다,보통이에요,보통이에요,선명해요,보통이에요
1500,LV 3 뉴비_7c9614782b7f,남성, 175cm, 70kg,(22FW) 2 TONE ARCH HOODIE GRAY,L(논기모),5,너무너무 따뜻하고 착용감도 좋습니두 편하기까지 하고 너무 예뻐요,보통이에요,보통이에요,보통이에요,보통이에요
1501,LV 3 innnnyy,여성, 178cm, 80kg,(22FW) 2 TONE ARCH HOODIE BLACK,XL,5,소재 두께 사이즈 모두 맘에듭니다 세일하니 가성비쵝오,커요,보통이에요,보통이에요,보통이에요
1502,LV 3 innnnyy,여성, 178cm, 80kg,(22FW) 2 TONE ARCH HOODIE GRAY,XL(논기모),5,친구가 예일 후드 강추해서 샀어요 세일하길래 얼른줍줍 ㅋㅋ ,커요,보통이에요,보통이에요,보통이에요
